customer_id,country,segment,product_tier,open_date,dob,digital_adoption_score,acquisition_channel
420,DE,Consumer,Gold,2024-10-19,1998-08-05,70,Referral
421,US,SMB,Gold,2017-01-28,1988-12-19,46,Online
422,US,Consumer,BusinessPlatinum,2017-02-11,1988-02-18,82,Partner
423,US,SMB,Platinum,2024-07-20,1982-08-08,90,Online
424,US,SMB,Blue,2024-08-17,1973-12-25,82,Online
425,US,Consumer,CoBrand,2010-04-14,1995-07-23,42,Direct
426,CA,Consumer,Blue,2012-08-08,1974-06-03,50,Direct
427,US,Consumer,Gold,2023-08-21,1968-07-18,91,Branch
428,UK,Consumer,Green,2006-09-08,1967-06-24,57,Direct
429,US,Consumer,CoBrand,2022-01-24,2003-08-25,80,Online
430,CA,Consumer,Green,2013-08-23,1998-06-17,58,Online
431,FR,Consumer,Blue,2024-09-02,1990-03-23,86,Direct
432,US,Consumer,Gold,2024-02-08,1968-05-05,70,Direct
433,US,Consumer,BusinessGold,1997-09-04,2004-09-28,42,Direct
434,MX,Consumer,CoBrand,2023-05-07,1981-08-18,59,Direct
435,US,Consumer,Blue,2003-09-18,1975-04-11,28,Online
436,US,Consumer,Gold,2019-09-24,1983-01-09,78,Online
437,US,SMB,Green,2023-07-11,1960-05-15,77,Partner
438,US,Consumer,CoBrand,2025-10-01,1984-05-23,62,Referral
439,US,SMB,Green,2015-11-12,2000-01-21,59,Direct
440,US,Consumer,Green,2016-05-24,2004-12-03,72,Online
441,UK,SMB,BusinessGold,2007-02-02,1973-10-09,36,Online
442,US,Consumer,Platinum,2014-08-28,1975-05-15,60,Direct
443,US,Consumer,CoBrand,2008-05-22,2007-03-23,69,Direct
444,US,SMB,CoBrand,2016-10-05,2002-10-09,58,Branch
445,US,Consumer,Platinum,2022-05-02,1994-11-04,65,Online
446,US,Corporate,Blue,2001-01-03,1998-10-14,39,Direct
447,SG,SMB,Blue,2023-07-07,1985-10-11,63,Online
448,US,Corporate,BusinessPlatinum,2005-02-26,1973-06-04,51,Referral
449,US,Corporate,BusinessGold,2022-03-22,1981-09-23,71,Online
450,US,Consumer,Blue,2025-01-09,2001-07-15,82,Direct
451,US,Corporate,Blue,2021-09-07,1994-09-23,100,Referral
452,UK,Consumer,Blue,2021-11-01,1997-07-09,69,Partner
453,US,Consumer,Gold,2024-06-23,1988-03-18,73,Partner
454,US,Consumer,CoBrand,2022-07-18,1980-02-15,72,Online
455,US,Consumer,Gold,2018-09-04,1973-09-12,78,Branch
456,US,Consumer,BusinessGold,2000-03-21,1977-02-19,8,Branch
457,SG,Consumer,BusinessPlatinum,2025-05-18,1967-11-06,81,Partner
458,US,Consumer,BusinessGold,2024-10-22,2003-06-21,54,Online
459,CA,SMB,BusinessGold,2019-01-18,1990-12-14,74,Online
460,US,SMB,Blue,2014-07-07,1955-02-07,50,Partner
461,US,Consumer,Platinum,2025-01-18,1980-12-25,82,Direct
462,US,SMB,Blue,2011-05-09,1985-11-27,47,Online
463,IN,Consumer,BusinessGold,2012-03-04,1965-03-04,66,Partner
464,US,Consumer,Green,2019-06-07,1969-01-17,57,Online
465,US,Consumer,Green,2020-02-10,1985-12-20,58,Branch
466,US,Consumer,Blue,2023-05-04,1973-08-26,63,Online
467,US,Consumer,CoBrand,2006-05-28,1988-09-09,54,Online
468,IN,Consumer,CoBrand,2025-12-01,1991-12-14,85,Partner
469,US,Consumer,Platinum,2025-01-23,1993-01-03,81,Branch
470,US,SMB,Gold,2021-05-22,1985-11-20,97,Branch
471,US,Consumer,Gold,2022-06-12,1980-07-09,81,Direct
472,US,Consumer,Gold,2002-07-20,1970-11-21,48,Online
473,US,Corporate,CoBrand,2016-08-03,1994-05-12,61,Online
474,US,SMB,Blue,2015-04-09,1979-07-08,66,Online
475,US,Consumer,Platinum,2014-06-03,1972-10-28,73,Online
476,US,Corporate,Green,2025-06-10,1968-01-15,64,Partner
477,US,Consumer,Gold,2018-07-05,1979-06-06,68,Online
478,US,Consumer,Green,2018-10-11,1973-11-13,58,Partner
479,US,SMB,BusinessGold,2022-08-04,1971-03-11,69,Direct
480,US,Consumer,Gold,2016-09-06,1988-11-04,70,Partner
481,US,SMB,Blue,2024-04-10,1997-10-04,79,Direct
482,US,Consumer,CoBrand,2024-06-03,1990-03-07,83,Partner
483,US,SMB,BusinessPlatinum,2017-01-11,2000-10-06,74,Online
484,US,Consumer,Gold,2013-01-02,1974-04-07,60,Online
485,US,Corporate,Platinum,2003-07-08,1983-06-27,45,Direct
486,US,Consumer,Gold,2010-09-22,1988-12-10,62,Online
487,US,Consumer,CoBrand,2023-07-20,2007-06-24,78,Direct
488,US,Consumer,Platinum,2021-10-27,1981-04-24,79,Partner
489,US,Consumer,Blue,2023-11-13,1972-12-14,79,Branch
490,US,Consumer,Green,2021-10-04,2004-09-20,67,Online
491,US,Consumer,Green,2018-12-09,1989-09-16,78,Partner
492,US,SMB,Platinum,2020-11-22,1963-08-19,56,Partner
493,US,Consumer,Platinum,2011-11-01,1963-06-28,40,Online
494,US,SMB,Blue,2020-09-20,1985-04-23,85,Referral
495,CA,SMB,Gold,2023-03-05,1995-05-03,85,Online
496,US,Consumer,Gold,2025-08-07,1983-11-25,92,Partner
497,US,Consumer,Platinum,2025-12-25,1976-04-07,98,Direct
498,US,SMB,BusinessPlatinum,2022-09-07,1979-05-10,49,Partner
499,US,Corporate,Green,2021-05-09,1976-08-03,77,Online
500,US,SMB,Platinum,2022-12-15,1984-06-28,67,Referral
501,US,Consumer,BusinessGold,2021-07-07,1980-12-04,68,Branch
502,UK,Consumer,Green,2024-12-10,1993-11-18,70,Online
503,FR,Consumer,Platinum,2021-08-05,1980-05-07,54,Partner
504,US,Consumer,Gold,2020-05-10,1976-08-10,61,Partner
505,US,Consumer,CoBrand,2022-07-04,1986-03-26,50,Branch
506,CA,SMB,CoBrand,2015-08-15,1998-03-28,57,Referral
507,US,Corporate,Blue,2020-11-18,1976-07-07,94,Branch
508,MX,Consumer,Blue,2020-05-24,1982-12-07,100,Online
509,US,Corporate,Green,2023-02-27,1976-04-10,83,Direct
510,US,SMB,Gold,2014-04-02,1993-12-24,61,Online
511,US,SMB,Platinum,2024-09-27,1984-06-01,74,Direct
512,UK,Corporate,Blue,2022-07-11,1970-09-26,92,Partner
513,US,Consumer,CoBrand,2022-02-11,1970-11-13,57,Online
514,US,Consumer,Platinum,2023-05-17,1980-12-17,73,Online
515,US,Corporate,Blue,2024-04-06,1971-10-15,65,Direct
516,US,Consumer,CoBrand,2021-01-04,1992-12-21,68,Online
517,US,Consumer,Gold,2021-11-15,1966-10-06,67,Direct
518,US,SMB,Gold,2025-07-16,1976-08-03,88,Direct
519,US,Corporate,Platinum,2016-01-07,1961-02-04,62,Online
520,MX,Consumer,BusinessPlatinum,2014-06-07,1993-11-04,58,Referral
521,UK,SMB,BusinessGold,2017-01-28,1985-08-17,60,Online
522,US,Consumer,CoBrand,2024-02-01,2001-05-19,57,Partner
523,US,Corporate,Green,2020-01-09,2000-09-19,59,Partner
524,US,Consumer,Blue,2013-11-06,1987-07-19,33,Branch
525,US,Consumer,Gold,2025-02-01,1967-11-16,89,Direct
526,US,Consumer,Green,2024-04-05,2007-09-05,88,Branch
527,IN,SMB,BusinessGold,2023-06-07,1990-05-28,68,Online
528,JP,Consumer,Platinum,1994-04-06,1996-12-04,8,Online
529,US,Consumer,BusinessPlatinum,2021-04-01,1974-07-23,74,Partner
530,US,SMB,Gold,2020-05-05,1976-10-25,53,Online
531,US,Consumer,BusinessGold,2023-05-22,2004-06-25,63,Online
532,US,Consumer,CoBrand,2017-03-21,2007-11-06,69,Online
533,US,Consumer,Gold,2020-01-17,1976-06-26,48,Direct
534,US,Corporate,BusinessPlatinum,2023-04-06,1997-02-18,46,Partner
535,US,Corporate,Gold,2023-01-14,2000-12-13,75,Partner
536,US,Consumer,BusinessGold,2020-03-19,1990-10-21,78,Online
537,US,Consumer,Platinum,2019-11-20,1989-10-11,75,Online
538,US,Consumer,Gold,2008-09-28,1970-10-05,82,Online
539,US,SMB,Gold,2025-01-11,1982-06-21,97,Branch
540,MX,Consumer,Gold,2025-08-21,1983-04-26,79,Direct
541,SG,Consumer,CoBrand,2024-02-08,1994-05-21,73,Direct
542,US,Consumer,Gold,2010-05-17,1981-08-15,75,Online
543,MX,Consumer,Green,2022-12-11,1985-01-02,81,Online
544,JP,Consumer,CoBrand,2019-07-10,1985-05-09,63,Online
545,US,Consumer,Green,2012-08-12,1982-08-07,57,Direct
546,US,Consumer,CoBrand,2005-10-14,1992-10-09,31,Branch
547,US,Consumer,Gold,2003-04-21,1983-02-11,52,Direct
548,US,SMB,BusinessGold,2009-12-06,1991-04-11,53,Branch
549,US,SMB,CoBrand,2017-05-16,1994-11-01,80,Partner
550,US,Consumer,Blue,2025-07-06,1975-11-14,84,Direct
551,US,Consumer,Blue,2017-01-04,1966-05-06,68,Partner
552,US,Corporate,Blue,2012-01-27,1996-09-19,52,Online
553,US,Consumer,BusinessPlatinum,2022-10-17,1989-11-19,65,Direct
554,DE,Consumer,Blue,2019-08-22,1974-12-15,77,Partner
555,US,Consumer,Gold,2017-12-11,1967-05-09,76,Partner
556,US,Consumer,Platinum,2013-04-26,2004-07-20,75,Online
557,US,Corporate,Gold,2017-11-14,1985-08-27,46,Direct
558,US,SMB,Blue,2018-04-19,1970-06-05,75,Online
559,US,Consumer,Green,2024-03-13,1986-03-04,55,Online
560,US,Consumer,Blue,2021-07-10,1977-04-23,75,Branch
561,US,Consumer,Gold,2025-11-26,1988-04-02,86,Online
562,US,Consumer,Blue,2003-05-11,1982-12-08,34,Online
563,UK,Consumer,Gold,2025-08-11,1971-08-15,74,Online
564,US,Consumer,BusinessPlatinum,2012-03-17,1989-04-23,56,Partner
565,US,Consumer,Blue,2021-08-08,1991-08-22,82,Partner
566,US,Corporate,Green,2015-06-05,2007-04-13,60,Online
567,US,Consumer,Green,2018-08-21,1999-01-27,73,Online
568,US,Consumer,BusinessGold,2015-07-25,1985-08-14,76,Online
569,US,Consumer,Gold,2019-05-14,1981-09-12,80,Partner
570,US,SMB,Centurion,2023-07-08,1972-01-20,62,Online
571,US,Consumer,Gold,2020-12-20,2005-08-27,76,Online
572,UK,Consumer,Blue,2018-05-09,1973-08-22,60,Online
573,US,SMB,Gold,2025-03-08,1974-08-17,89,Online
574,US,Consumer,Blue,2016-02-21,1967-05-14,53,Online
575,UK,Consumer,CoBrand,2021-07-27,1971-07-03,100,Partner
576,US,Consumer,BusinessGold,2025-09-13,1977-07-12,70,Direct
577,DE,Consumer,Gold,2014-01-18,1971-02-23,56,Direct
578,US,Consumer,Green,2004-07-01,1979-06-21,55,Online
579,UK,Consumer,Gold,2024-09-18,1975-04-24,62,Online
580,US,Consumer,Green,2021-06-04,1978-12-12,70,Referral
581,US,SMB,Platinum,2025-03-23,1987-07-19,60,Direct
582,US,SMB,Gold,2010-07-02,1982-04-11,68,Online
583,US,Consumer,Green,2025-08-24,2001-11-06,98,Direct
584,US,Consumer,Blue,2009-05-15,1985-10-27,70,Online
585,DE,SMB,BusinessGold,2024-09-10,1979-01-08,64,Online
586,US,SMB,Blue,2018-01-06,1972-07-02,72,Partner
587,US,Corporate,CoBrand,2011-08-01,2000-10-21,56,Online
588,US,Consumer,Gold,2008-07-13,2002-05-12,32,Referral
589,US,SMB,Blue,2017-09-19,1989-07-04,80,Partner
590,US,Consumer,Gold,2023-12-02,1972-06-03,68,Partner
591,FR,Consumer,Gold,2020-02-08,1968-06-06,89,Partner
592,US,Corporate,Gold,1996-01-23,1997-12-05,14,Partner
593,US,Consumer,Platinum,1996-01-08,1994-07-09,24,Branch
594,US,Consumer,Green,2022-12-26,1991-03-23,85,Partner
595,US,SMB,Green,2010-08-23,1987-04-21,60,Direct
596,US,Consumer,BusinessGold,2020-09-17,1974-08-12,74,Referral
597,US,Consumer,BusinessGold,2019-01-05,1990-08-24,66,Direct
598,US,Consumer,Blue,2013-12-12,1971-03-22,56,Direct
599,SG,Consumer,Gold,2013-01-07,1992-05-28,59,Direct
600,US,Consumer,Gold,2025-06-20,1984-03-04,80,Online
601,US,Consumer,Blue,2012-09-26,1982-05-03,56,Online
602,US,Consumer,BusinessPlatinum,2020-09-15,1988-12-03,63,Direct
603,DE,Consumer,Blue,2015-10-06,1994-01-19,47,Referral
604,US,Consumer,Blue,2024-05-03,1980-07-15,65,Partner
605,IN,Consumer,Gold,2009-07-21,1990-11-24,48,Branch
606,CA,Consumer,Blue,2022-02-02,1977-12-16,63,Partner
607,UK,SMB,Green,2021-08-24,1967-08-22,71,Partner
608,US,Consumer,Platinum,2024-08-27,1960-06-26,61,Online
609,US,Consumer,Gold,2012-09-06,2005-10-24,59,Online
610,US,SMB,Gold,2022-02-03,1988-02-13,73,Online
611,US,SMB,Blue,2017-09-15,1957-12-12,87,Online
612,US,Corporate,Green,2022-01-28,1977-12-07,76,Direct
613,IN,Consumer,Green,1997-02-09,1991-04-16,49,Online
614,SG,Consumer,Gold,2022-05-08,1981-10-07,74,Online
615,US,Consumer,Green,2023-05-26,1970-09-23,57,Direct
616,US,Consumer,CoBrand,2024-05-20,1972-09-09,100,Branch
617,US,Consumer,Blue,2023-05-02,1998-04-03,53,Partner
618,US,Consumer,Green,2022-05-16,1975-07-18,73,Branch
619,US,Consumer,Blue,2014-07-12,1995-02-26,68,Online
620,US,SMB,CoBrand,2021-12-05,1985-01-15,60,Referral
621,US,Consumer,Green,2023-09-15,2002-03-09,51,Direct
622,US,Consumer,CoBrand,2025-04-23,1987-11-21,88,Online
623,SG,Consumer,BusinessGold,2024-11-19,1978-11-27,82,Referral
624,US,Consumer,Gold,2025-06-14,2005-10-02,73,Online
625,AU,Consumer,Platinum,2017-09-11,1981-09-25,53,Online
626,US,Consumer,Blue,2007-03-05,1959-10-17,62,Direct
627,CA,Corporate,Blue,2025-03-16,1988-07-19,95,Partner
628,US,Consumer,Blue,2025-01-14,1989-06-22,71,Online
629,US,SMB,Blue,2008-07-26,1976-07-25,71,Online
630,CA,Consumer,BusinessPlatinum,2023-06-19,2006-05-25,90,Online
631,FR,SMB,BusinessGold,2025-06-23,1994-05-10,93,Online
632,MX,SMB,Platinum,2019-07-07,1983-02-02,63,Online
633,US,SMB,CoBrand,2020-11-12,1986-02-26,78,Online
634,US,Consumer,Gold,2016-12-24,1982-10-05,76,Partner
635,US,Consumer,Gold,2025-01-14,1973-11-08,88,Direct
636,US,Consumer,Gold,2021-05-07,1986-12-27,89,Partner
637,US,Consumer,BusinessPlatinum,2021-03-22,2002-03-17,75,Direct
638,US,Consumer,Blue,2002-08-08,1986-02-16,62,Partner
639,US,Consumer,CoBrand,2007-12-08,1983-03-03,43,Branch
640,UK,SMB,Green,2012-09-18,1980-08-14,61,Referral
641,US,SMB,BusinessGold,2012-10-15,1975-11-01,51,Direct
642,CA,Consumer,Green,2005-02-02,1991-01-11,44,Direct
643,US,Corporate,Green,2019-09-27,1972-01-07,81,Partner
644,US,SMB,Platinum,2013-08-16,2004-02-19,42,Referral
645,US,Consumer,Platinum,2017-04-24,2006-03-05,64,Direct
646,UK,Consumer,Platinum,2010-06-14,1980-11-05,53,Online
647,US,Consumer,Platinum,2025-06-13,1989-04-19,73,Referral
648,US,SMB,Blue,2012-06-22,1980-04-26,61,Partner
649,US,Consumer,BusinessGold,2022-10-06,1975-07-10,62,Direct
650,US,Consumer,Gold,2024-01-19,1997-08-07,97,Online
651,US,Consumer,Blue,2018-02-07,1989-02-03,68,Direct
652,DE,SMB,CoBrand,2017-09-07,1972-10-26,77,Branch
653,US,Corporate,Platinum,2022-11-28,1974-04-11,54,Online
654,US,SMB,Green,2022-02-27,1967-05-08,72,Direct
655,UK,SMB,BusinessGold,2022-02-20,1982-01-01,42,Direct
656,US,SMB,CoBrand,2021-06-15,1976-01-23,84,Partner
657,UK,SMB,Gold,2018-04-04,1990-01-15,68,Direct
658,US,Corporate,Gold,2021-08-22,1982-06-08,72,Online
659,US,Consumer,Gold,2015-03-15,1991-03-27,52,Online
660,US,SMB,Green,2025-01-26,1964-07-07,60,Branch
661,US,Consumer,BusinessGold,2024-05-03,1986-04-04,73,Referral
662,UK,Consumer,Blue,2016-07-14,1978-09-16,63,Branch
663,US,Consumer,Platinum,2013-07-04,1979-12-16,68,Online
664,US,Consumer,BusinessGold,2012-03-25,1980-11-20,74,Partner
665,US,Consumer,BusinessGold,2024-04-22,1986-12-16,90,Online
666,US,Consumer,Blue,2001-07-16,1977-11-22,64,Partner
667,CA,Consumer,BusinessGold,2024-12-11,1974-12-07,95,Online
668,JP,Consumer,Centurion,2017-05-11,1995-12-14,54,Branch
669,US,Consumer,Blue,2018-04-22,1980-10-15,75,Direct
670,US,Corporate,BusinessGold,2016-01-24,1987-07-22,75,Online
671,US,Consumer,Gold,2022-08-16,1999-09-20,89,Referral
672,US,SMB,BusinessGold,2011-04-20,1982-05-24,71,Online
673,JP,Consumer,Gold,2017-03-16,1971-03-20,80,Partner
674,US,Consumer,Gold,2023-10-23,1971-05-18,72,Referral
675,US,SMB,BusinessGold,2025-08-25,1989-05-22,78,Partner
676,US,SMB,Green,2023-06-10,1981-08-20,63,Referral
677,DE,Consumer,Gold,2018-06-07,1977-06-03,47,Direct
678,US,Consumer,Blue,2023-08-17,1969-02-28,83,Direct
679,US,SMB,CoBrand,2021-01-14,2006-12-11,76,Online
680,US,Consumer,Gold,2025-09-11,1975-12-27,74,Online
681,US,Corporate,Blue,2000-01-07,1980-03-14,36,Online
682,US,SMB,BusinessGold,2020-07-01,1965-12-16,68,Branch
683,US,Consumer,CoBrand,2014-05-21,1983-10-08,58,Online
684,US,Consumer,Gold,2025-03-18,1966-09-06,69,Direct
685,US,SMB,Gold,2019-09-03,1988-12-23,62,Online
686,US,Consumer,Green,2021-11-23,1981-08-28,92,Online
687,US,Consumer,Green,2015-04-03,1986-12-03,81,Online
688,IN,Consumer,Blue,2024-08-28,1967-03-26,73,Online
689,US,Consumer,Gold,2025-09-16,1989-02-10,88,Online
690,US,Consumer,Green,2002-08-06,1985-06-10,39,Branch
691,US,Consumer,CoBrand,2024-04-27,1996-07-04,97,Online
692,DE,Consumer,Blue,2013-06-25,1986-01-23,62,Online
693,US,Consumer,Blue,2022-11-17,1966-03-26,77,Partner
694,US,SMB,BusinessGold,2010-08-02,1977-02-10,49,Referral
695,DE,Consumer,Gold,2015-07-04,1974-08-26,87,Online
696,US,Consumer,CoBrand,2011-05-16,1969-10-14,55,Partner
697,US,Consumer,Gold,2020-08-15,1993-09-10,58,Referral
698,US,Consumer,Blue,2011-06-12,1979-06-07,47,Online
699,US,Consumer,CoBrand,2015-03-19,1973-02-19,55,Direct
700,US,Corporate,Blue,2010-06-10,1967-09-03,56,Online
701,US,SMB,Green,2009-12-21,1981-04-26,30,Online
702,US,Consumer,Blue,2024-08-16,1984-02-28,87,Branch
703,US,Corporate,Green,2024-06-03,1976-09-16,91,Online
704,UK,Consumer,Blue,2019-07-15,1956-03-11,74,Online
705,US,SMB,Blue,2025-06-26,2001-03-01,73,Branch
706,US,Consumer,BusinessGold,2018-05-02,1989-09-07,87,Direct
707,CA,Consumer,Gold,2013-08-27,1981-08-19,62,Direct
708,CA,Consumer,Platinum,2023-11-08,1977-07-04,71,Partner
709,US,SMB,Platinum,2022-10-11,2006-12-09,78,Online
710,US,Consumer,Gold,2014-10-11,1982-02-24,80,Partner
711,JP,Consumer,Green,2022-03-22,1989-08-14,85,Direct
712,US,SMB,Blue,2016-10-21,1982-12-23,80,Direct
713,CA,Consumer,Green,2020-01-25,1967-04-27,77,Partner
714,DE,Consumer,BusinessGold,2016-12-21,2000-09-22,71,Online
715,CA,Consumer,Blue,1994-07-02,1973-09-05,16,Online
716,US,SMB,Platinum,2025-02-13,2006-10-02,56,Branch
717,US,Consumer,Green,2007-06-13,1989-12-14,50,Online
718,US,SMB,Platinum,2024-04-28,1994-04-02,79,Partner
719,US,Consumer,Gold,2017-05-20,1994-10-17,59,Partner
720,IN,Consumer,CoBrand,2025-08-13,1983-01-26,80,Direct
721,US,Consumer,Blue,2012-07-04,1981-06-05,63,Online
722,US,Consumer,CoBrand,2025-08-09,1984-05-03,79,Partner
723,US,Consumer,Gold,2021-10-16,1997-01-08,86,Online
724,IN,SMB,Platinum,2017-04-05,1972-05-06,81,Branch
725,US,Corporate,Green,2024-12-23,2001-11-11,85,Direct
726,US,Consumer,Green,2024-05-06,1988-08-04,84,Online
727,US,Consumer,BusinessPlatinum,2013-06-14,1997-03-27,58,Online
728,US,SMB,Gold,2023-12-24,1994-07-24,71,Branch
729,US,SMB,BusinessGold,2004-10-17,1974-06-20,40,Branch
730,US,Consumer,CoBrand,2025-11-14,1979-06-19,77,Online
731,US,Consumer,Green,2021-04-09,1981-10-21,85,Branch
732,US,Consumer,Blue,2015-07-01,1982-12-14,92,Online
733,US,Corporate,Platinum,2024-01-15,1986-07-13,72,Direct
734,US,Consumer,CoBrand,2022-02-24,1996-12-14,55,Online
735,US,Consumer,CoBrand,2020-02-20,1972-01-03,91,Partner
736,US,Consumer,Platinum,2024-01-09,1988-02-01,97,Direct
737,US,Consumer,Blue,2025-11-24,1964-04-17,81,Online
738,US,Consumer,BusinessGold,2007-06-07,1958-08-23,49,Online
739,US,SMB,Green,2005-10-15,1989-08-06,33,Partner
740,US,Consumer,Gold,2020-11-02,1979-12-28,89,Direct
741,US,SMB,Gold,2020-07-26,1967-07-12,70,Branch
742,US,SMB,BusinessPlatinum,2009-06-11,1978-07-20,60,Direct
743,UK,Consumer,BusinessPlatinum,2015-02-28,1984-08-08,67,Online
744,US,Consumer,BusinessGold,2009-02-27,1983-01-05,52,Online
745,US,Consumer,Green,2006-05-08,1989-01-23,48,Partner
746,US,Consumer,CoBrand,2021-04-13,1973-09-16,77,Direct
747,US,Corporate,Platinum,2004-11-28,1997-04-04,57,Online
748,US,Consumer,Gold,2018-12-24,1979-11-10,78,Online
749,CA,SMB,Blue,2018-01-22,1986-04-18,88,Online
750,UK,Corporate,Gold,2022-09-16,1968-04-24,73,Direct
751,US,Consumer,Blue,2024-07-09,2001-02-13,95,Online
752,US,Consumer,Gold,2014-08-04,1989-05-03,55,Online
753,US,SMB,Blue,2023-05-23,1998-06-26,69,Branch
754,US,Consumer,Blue,2007-09-21,1998-02-23,44,Direct
755,US,SMB,Green,2025-04-27,1978-09-17,67,Branch
756,US,Consumer,Blue,2025-12-08,1985-02-17,92,Direct
757,US,Consumer,Gold,2013-11-04,1990-09-05,70,Direct
758,FR,SMB,Gold,2025-12-03,1987-09-17,85,Direct
759,US,Corporate,BusinessPlatinum,2019-12-09,1972-07-19,67,Direct
760,US,SMB,CoBrand,2005-02-04,1975-09-16,22,Direct
761,US,SMB,Gold,2015-08-21,1975-12-21,82,Online
762,US,Consumer,BusinessPlatinum,2013-09-25,1967-01-22,63,Online
763,US,Consumer,Gold,2025-01-14,1990-10-09,84,Online
764,US,Consumer,Blue,2009-08-04,1982-02-24,46,Branch
765,DE,Consumer,Blue,2009-03-25,1981-12-25,48,Online
766,US,SMB,BusinessPlatinum,2023-07-12,1968-06-26,80,Online
767,US,Consumer,Green,2024-10-14,1984-04-07,79,Online
768,US,Consumer,Platinum,2020-06-27,1983-02-07,90,Online
769,US,Consumer,Gold,2021-10-16,2001-12-05,78,Direct
770,US,Consumer,Green,2008-03-10,2007-02-14,66,Online
771,US,Corporate,Gold,2018-04-04,1963-04-06,74,Partner
772,US,Consumer,Gold,2019-02-26,1966-01-27,69,Online
773,US,Corporate,CoBrand,2025-10-06,1987-10-06,94,Online
774,UK,Consumer,Blue,2015-09-10,1990-06-16,61,Partner
775,US,Consumer,Green,2022-09-09,1979-10-17,64,Partner
776,UK,SMB,BusinessGold,2022-05-04,1956-08-11,89,Online
777,US,Consumer,Gold,2003-01-25,1989-02-17,38,Referral
778,US,Consumer,Green,2021-12-09,1975-11-27,69,Referral
779,US,Consumer,Blue,2014-08-16,1982-12-22,60,Partner
780,UK,Consumer,Blue,2021-08-11,1987-05-27,85,Direct
781,US,Consumer,Blue,2011-10-03,1977-12-23,66,Online
782,DE,Consumer,Blue,2014-02-19,1972-06-01,45,Online
783,US,Consumer,Gold,2017-10-16,1989-09-22,64,Online
784,US,Corporate,Gold,2016-06-18,1986-09-16,71,Direct
785,SG,Corporate,Green,2020-10-24,1962-12-07,91,Online
786,US,Consumer,Green,2019-12-07,1978-01-20,79,Branch
787,CA,SMB,Platinum,2020-06-22,1995-09-13,81,Online
788,US,SMB,BusinessGold,2003-12-02,1977-01-05,29,Direct
789,CA,Consumer,BusinessGold,2001-02-15,1966-10-06,41,Branch
790,US,Consumer,Green,2009-11-08,1976-05-04,61,Online
791,US,SMB,Gold,2010-04-12,2007-11-24,69,Direct
792,US,Consumer,Gold,2006-03-10,1968-01-12,55,Online
793,US,Consumer,Platinum,2024-07-27,2007-02-27,79,Direct
794,US,Consumer,CoBrand,2016-06-16,1991-05-22,65,Online
795,US,Consumer,Gold,2022-11-27,1999-02-23,67,Direct
796,US,Consumer,Blue,2013-07-17,1992-05-22,56,Partner
797,US,Consumer,Gold,2025-12-17,1977-10-03,90,Partner
798,US,Consumer,Blue,2010-11-09,1980-12-12,50,Direct
799,US,Consumer,Blue,2007-01-12,1969-12-02,50,Branch
800,US,SMB,Green,2019-08-04,1977-10-11,27,Partner
801,US,SMB,BusinessGold,2007-10-28,1965-04-08,40,Direct
802,US,SMB,CoBrand,2014-05-02,2000-01-23,44,Branch
803,DE,Consumer,BusinessGold,2015-12-10,1991-01-14,62,Partner
804,US,Consumer,BusinessPlatinum,2020-02-10,1996-10-15,52,Branch
805,US,Consumer,Gold,2008-07-28,1988-11-06,48,Referral
806,US,Consumer,Blue,2006-09-02,1987-10-10,42,Online
807,US,Corporate,Gold,2025-09-20,1994-05-27,72,Online
808,US,Consumer,Platinum,2010-06-23,1959-05-22,44,Online
809,US,SMB,CoBrand,2025-04-19,1994-10-02,73,Online
810,JP,Consumer,BusinessPlatinum,2008-12-20,2007-04-28,55,Partner
811,US,Corporate,CoBrand,2020-07-08,1988-12-02,85,Referral
812,US,Consumer,Gold,2004-01-25,1978-09-01,36,Online
813,JP,Consumer,Blue,2004-05-27,1977-10-09,50,Partner
814,US,Consumer,Gold,2009-12-04,1988-11-27,61,Online
815,US,Consumer,Green,2013-12-22,1979-07-08,76,Referral
816,DE,Consumer,Blue,2022-02-21,1966-02-02,83,Online
817,UK,Consumer,BusinessPlatinum,2009-07-01,1977-03-19,43,Online
818,US,SMB,Gold,2014-09-21,1981-01-20,54,Online
819,US,Consumer,Blue,2017-06-06,1985-04-22,57,Partner
820,US,SMB,CoBrand,2024-04-14,1983-08-02,57,Online
821,US,SMB,Blue,2022-07-28,1982-01-23,64,Direct
822,US,Consumer,BusinessPlatinum,2025-03-07,1985-07-03,68,Partner
823,US,Consumer,Blue,2022-03-13,1979-01-03,65,Online
824,US,Consumer,Blue,2021-07-10,2007-04-02,58,Online
825,MX,Consumer,Green,2012-08-21,1991-07-02,44,Partner
